iteration,gap,bound satisfied?,bound gap,percentage OD satisfying bound,values of OD not satisfying bound
30,238.8498607169493,False,Bound not satisfied,98.73015873015873,"{('5', '32'): np.float64(0.08225304663169858), ('5', '33'): np.float64(0.005125289024601826), ('5', '36'): np.float64(0.010933916897836904), ('6', '2'): np.float64(0.0046616100959027545), ('7', '2'): np.float64(0.0006609495753097105), ('15', '2'): np.float64(0.0014608448182433648), ('15', '11'): np.float64(0.001954430458350625), ('15', '27'): np.float64(0.004804306052401147), ('25', '23'): np.float64(0.004923985030972994), ('28', '1'): np.float64(0.008145903834259213), ('28', '21'): np.float64(0.0033889364806893793), ('29', '3'): np.float64(0.017079554003776004), ('29', '36'): np.float64(0.00628578226329022), ('30', '36'): np.float64(0.007695533321410319), ('34', '23'): np.float64(0.006478788561673304), ('35', '11'): np.float64(0.002840470792613785)}"
31,215.11027330472942,False,Bound not satisfied,98.73015873015873,"{('5', '32'): np.float64(0.07204901500315009), ('5', '33'): np.float64(0.004326735009412802), ('5', '36'): np.float64(0.009505324271724569), ('6', '2'): np.float64(0.003940126937155966), ('7', '2'): np.float64(0.0006366758376745163), ('15', '2'): np.float64(0.0013524627755039376), ('15', '11'): np.float64(0.0018294539838384291), ('15', '27'): np.float64(0.0045111532407253185), ('25', '23'): np.float64(0.004096444908044582), ('28', '1'): np.float64(0.007809385988190684), ('28', '21'): np.float64(0.0032483967616260476), ('29', '3'): np.float64(0.014510860065618442), ('29', '36'): np.float64(0.0059776177100931), ('30', '36'): np.float64(0.006934307139652589), ('34', '23'): np.float64(0.0054838484569589285), ('35', '11'): np.float64(0.0026668902506217645)}"
32,193.73972938805815,False,Bound not satisfied,98.73015873015873,"{('5', '32'): np.float64(0.06306800127802603), ('5', '33'): np.float64(0.0036367319625212335), ('5', '36'): np.float64(0.008256398770399284), ('6', '2'): np.float64(0.0033153282844694404), ('7', '2'): np.float64(0.0005623828375930784), ('15', '2'): np.float64(0.0012279582948312717), ('15', '11'): np.float64(0.0016973534410392559), ('15', '27'): np.float64(0.004197311934298953), ('25', '23'): np.float64(0.003390757570200423), ('28', '1'): np.float64(0.00741030751820225), ('28', '21'): np.float64(0.003082024041033294), ('29', '3'): np.float64(0.012267340357529771), ('29', '36'): np.float64(0.00562992820315588), ('30', '36'): np.float64(0.006227879980908679), ('34', '23'): np.float64(0.0046184092277018335), ('35', '11'): np.float64(0.002480943046396268)}"
33,174.4884536622087,False,Bound not satisfied,98.73015873015873,"{('5', '32'): np.float64(0.05516720472768816), ('5', '33'): np.float64(0.0030415160523438733), ('5', '36'): np.float64(0.007164941026438526), ('6', '2'): np.float64(0.00277556905275865), ('7', '2'): np.float64(0.0004564962206398404), ('15', '2'): np.float64(0.0010955622254723019), ('15', '11'): np.float64(0.0015627275597367464), ('15', '27'): np.float64(0.0038745496317142553), ('25', '23'): np.float64(0.002790278211063077), ('28', '1'): np.float64(0.006970366403028658), ('28', '21'): np.float64(0.0028988009384405995), ('29', '3'): np.float64(0.01031437773637911), ('29', '36'): np.float64(0.005259163460900912), ('30', '36'): np.float64(0.005577043597412887), ('34', '23'): np.float64(0.0038679158840737027), ('35', '11'): np.float64(0.0022896841330994414)}"
34,157.14601125219136,False,Bound not satisfied,98.73015873015873,"{('5', '32'): np.float64(0.04822009124000526), ('5', '33'): np.float64(0.002528997257281382), ('5', '36'): np.float64(0.006211487403257804), ('6', '2'): np.float64(0.002310436871258717), ('7', '2'): np.float64(0.00033296166749161027), ('15', '2'): np.float64(0.0009613996714194287), ('15', '11'): np.float64(0.0014290730474065642), ('15', '27'): np.float64(0.0035518847337453682), ('25', '23'): np.float64(0.0022804885027209384), ('28', '1'): np.float64(0.006507176086201841), ('28', '21'): np.float64(0.0027060186056762393), ('29', '3'): np.float64(0.008619942249584539), ('29', '36'): np.float64(0.004878313325330258), ('30', '36'): np.float64(0.004981060600432935), ('34', '23'): np.float64(0.00321908502752169), ('35', '11'): np.float64(0.002098511085255765)}"
35,141.52378484521762,False,Bound not satisfied,98.73015873015873,"{('5', '32'): np.float64(0.04211459886612612), ('5', '33'): np.float64(0.002088561882849879), ('5', '36'): np.float64(0.005378969524972549), ('6', '2'): np.float64(0.001910652120083435), ('7', '2'): np.float64(0.00020213731779702981), ('15', '2'): np.float64(0.0008299155506049788), ('15', '11'): np.float64(0.001298980021975489), ('15', '27'): np.float64(0.0032360651244856473), ('25', '23'): np.float64(0.0018487525930398138), ('28', '1'): np.float64(0.006034781813547753), ('28', '21'): np.float64(0.002509490502061805), ('29', '3'): np.float64(0.007154654125296089), ('29', '36'): np.float64(0.00449742213641522), ('30', '36'): np.float64(0.004438117988450119), ('34', '23'): np.float64(0.0026598758589563842), ('35', '11'): np.float64(0.0019114538009675705)}"
36,127.45168940499218,False,Bound not satisfied,98.80952380952381,"{('5', '32'): np.float64(0.03675152970586565), ('5', '33'): np.float64(0.0017108975027866902), ('5', '36'): np.float64(0.004652416893438309), ('6', '2'): np.float64(0.001567969045546326), ('15', '2'): np.float64(0.000704227340248019), ('15', '11'): np.float64(0.0011743017787501572), ('15', '27'): np.float64(0.0029319851811049832), ('25', '23'): np.float64(0.001484093592608482), ('28', '1'): np.float64(0.005564158986718977), ('28', '21'): np.float64(0.0023137587537139202), ('29', '3'): np.float64(0.005891758966336799), ('29', '36'): np.float64(0.0041240655805727805), ('30', '36'): np.float64(0.003945679127873726), ('34', '23'): np.float64(0.0021794361471172835), ('35', '11'): np.float64(0.0017314271541315727)}"
37,114.7763681838963,False,Bound not satisfied,98.80952380952381,"{('5', '32'): np.float64(0.03204311166594459), ('5', '33'): np.float64(0.0013878380185553263), ('5', '36'): np.float64(0.004018697094058887), ('6', '2'): np.float64(0.0012750801301503328), ('15', '2'): np.float64(0.0005864151087655381), ('15', '11'): np.float64(0.0010563002118631377), ('15', '27'): np.float64(0.0026430442127341885), ('25', '23'): np.float64(0.0011769913484136196), ('28', '1'): np.float64(0.005103679775086037), ('28', '21'): np.float64(0.0021222873889542027), ('29', '3'): np.float64(0.0048070423045676325), ('29', '36'): np.float64(0.003763781011475422), ('30', '36'): np.float64(0.003500753013829915), ('34', '23'): np.float64(0.0017680325550795684), ('35', '11'): np.float64(0.0015604481577254116)}"
38,103.35957016780509,False,Bound not satisfied,98.80952380952381,"{('5', '32'): np.float64(0.027911714259880538), ('5', '33'): np.float64(0.0011122266859539681), ('5', '36'): np.float64(0.003466288766460754), ('6', '2'): np.float64(0.0010255251616156993), ('15', '2'): np.float64(0.00047775811734385165), ('15', '11'): np.float64(0.000945768818730092), ('15', '27'): np.float64(0.0023714507828109938), ('25', '23'): np.float64(0.0009192011529608815), ('28', '1'): np.float64(0.0046595393255526515), ('28', '21'): np.float64(0.0019376388553890705), ('29', '3'): np.float64(0.003878704044208689), ('29', '36'): np.float64(0.0034204471767213217), ('30', '36'): np.float64(0.003100097116785539), ('34', '23'): np.float64(0.0014169721679620217), ('35', '11'): np.float64(0.001399820207845636)}"
39,93.07665048418122,False,Bound not satisfied,98.80952380952381,"{('5', '32'): np.float64(0.024288703506777087), ('5', '33'): np.float64(0.0008777951323091226), ('5', '36'): np.float64(0.0029850831243396145), ('6', '2'): np.float64(0.0008136058938305532), ('15', '2'): np.float64(0.0003789263351995434), ('15', '11'): np.float64(0.0008431355416314481), ('15', '27'): np.float64(0.002118478171071518), ('25', '23'): np.float64(0.0007035923543198853), ('28', '1'): np.float64(0.004236137057120809), ('28', '21'): np.float64(0.0017616319436520728), ('29', '3'): np.float64(0.003087208148086898), ('29', '36'): np.float64(0.003096612962091936), ('30', '36'): np.float64(0.002740367571157379), ('34', '23'): np.float64(0.0011185201334121125), ('35', '11'): np.float64(0.0012502875485262757)}"
40,83.8152663747347,False,Bound not satisfied,98.80952380952381,"{('5', '32'): np.float64(0.021113422015581557), ('5', '33'): np.float64(0.0006790565689013123), ('5', '36'): np.float64(0.002566210350505957), ('6', '2'): np.float64(0.0006343067837859366), ('15', '2'): np.float64(0.00029013423847536884), ('15', '11'): np.float64(0.0007485478181977947), ('15', '27'): np.float64(0.001884676547259656), ('25', '23'): np.float64(0.000524005458759573), ('28', '1'): np.float64(0.0038364117248269186), ('28', '21'): np.float64(0.0015954805687963536), ('29', '3'): np.float64(0.002415118908889735), ('29', '36'): np.float64(0.0027937773105418465), ('30', '36'): np.float64(0.0024182280823708477), ('34', '23'): np.float64(0.0008658168757367038), ('35', '11'): np.float64(0.0011121633398935432)}"
41,75.47416289734686,False,Bound not satisfied,98.80952380952381,"{('5', '32'): np.float64(0.018332281428920183), ('5', '33'): np.float64(0.0005112115808290005), ('5', '36'): np.float64(0.002201887670633805), ('6', '2'): np.float64(0.00048322198981472914), ('15', '2'): np.float64(0.00021126330704033386), ('15', '11'): np.float64(0.0006619421833092588), ('15', '27'): np.float64(0.001670047396692638), ('25', '23'): np.float64(0.00037512614452949594), ('28', '1'): np.float64(0.003462131263136582), ('28', '21'): np.float64(0.001439913824886816), ('29', '3'): np.float64(0.0018469320587249788), ('29', '36'): np.float64(0.00251262407585141), ('30', '36'): np.float64(0.0021304268152745817), ('34', '23'): np.float64(0.000652797260751764), ('35', '11'): np.float64(0.0009854347198077588)}"
42,67.96208558997424,False,Bound not satisfied,98.80952380952381,"{('5', '32'): np.float64(0.01589795549625042), ('5', '33'): np.float64(0.00037006504572702215), ('5', '36'): np.float64(0.0018852863278858503), ('6', '2'): np.float64(0.00035648860279714756), ('15', '2'): np.float64(0.00014195873445933468), ('15', '11'): np.float64(0.0005831006395442036), ('15', '27'): np.float64(0.001474185474232937), ('25', '23'): np.float64(0.0002523745611500254), ('28', '1'): np.float64(0.0031141399972995087), ('28', '21'): np.float64(0.0012952783828963157), ('29', '3'): np.float64(0.0013689066023587354), ('29', '36'): np.float64(0.0022532164394187607), ('30', '36'): np.float64(0.0018738487105079138), ('34', '23'): np.float64(0.00047411328488936727), ('35', '11'): np.float64(0.0008698480998529379)}"
43,61.196826347039334,False,Bound not satisfied,98.88888888888889,"{('5', '32'): np.float64(0.013768663108748525), ('5', '33'): np.float64(0.0002519528893838996), ('5', '36'): np.float64(0.0016104150450459154), ('6', '2'): np.float64(0.0002507259333302432), ('15', '11'): np.float64(0.0005116958305388126), ('15', '27'): np.float64(0.0012963931566326824), ('25', '23'): np.float64(0.00015180832539127276), ('28', '1'): np.float64(0.0027925667801551625), ('28', '21'): np.float64(0.0011616247040542333), ('29', '3'): np.float64(0.0009689014627895925), ('29', '36'): np.float64(0.002015155848071548), ('30', '36'): np.float64(0.001645549152079047), ('34', '23'): np.float64(0.0003250612711258316), ('35', '11'): np.float64(0.0007649776908818396)}"
44,55.10438298096484,False,Bound not satisfied,98.96825396825398,"{('5', '32'): np.float64(0.011907531643243013), ('5', '33'): np.float64(0.00015367753032927145), ('5', '36'): np.float64(0.001372017878127317), ('6', '2'): np.float64(0.0001629805779686834), ('15', '11'): np.float64(0.00044732683994593535), ('15', '27'): np.float64(0.0011357715815013686), ('28', '1'): np.float64(0.002496998111997887), ('28', '21'): np.float64(0.0010387787486691447), ('29', '3'): np.float64(0.0006362196675615134), ('29', '36'): np.float64(0.001797710389577576), ('30', '36'): np.float64(0.0014427736545513242), ('34', '23'): np.float64(0.00020151412367599292), ('35', '11'): np.float64(0.0006702799560097967)}"
45,49.61782247702262,False,Bound not satisfied,99.20634920634922,"{('5', '32'): np.float64(0.01028203191170357), ('5', '36'): np.float64(0.0011654846403538546), ('15', '11'): np.float64(0.00038954721850616505), ('15', '27'): np.float64(0.0009912924523491316), ('28', '1'): np.float64(0.0022266204549109894), ('28', '21'): np.float64(0.0009264009241707338), ('29', '3'): np.float64(0.00036146179048358873), ('29', '36'): np.float64(0.0015999172439231137), ('30', '36'): np.float64(0.00126296721880911), ('35', '11'): np.float64(0.0005851363729966631)}"
46,44.677455511389184,False,Bound not satisfied,99.20634920634922,"{('5', '32'): np.float64(0.008863476891225353), ('5', '36'): np.float64(0.000986772313394401), ('15', '11'): np.float64(0.00033788662638710876), ('15', '27'): np.float64(0.0008618538855153443), ('28', '1'): np.float64(0.0019803358667493873), ('28', '21'): np.float64(0.000824033980974), ('29', '3'): np.float64(0.00013638960963155422), ('29', '36'): np.float64(0.0014206634344919485), ('30', '36'): np.float64(0.001103776185488724), ('35', '11'): np.float64(0.000508886574551351)}"
47,40.22897892030775,False,Bound not satisfied,99.28571428571429,"{('5', '32'): np.float64(0.007626577218162733), ('5', '36'): np.float64(0.0008323360692066954), ('15', '11'): np.float64(0.0002918672765062887), ('15', '27'): np.float64(0.0007463231996228045), ('28', '1'): np.float64(0.0017568548375018235), ('28', '21'): np.float64(0.0007311414643421579), ('29', '36'): np.float64(0.0012587486263578637), ('30', '36'): np.float64(0.0009630447636140883), ('35', '11'): np.float64(0.0004408536392222998)}"
48,36.2231861706639,False,Bound not satisfied,99.28571428571429,"{('5', '32'): np.float64(0.006549047164697605), ('5', '36'): np.float64(0.0006990687039243812), ('15', '11'): np.float64(0.00025101618042024706), ('15', '27'): np.float64(0.0006435691101267411), ('28', '1'): np.float64(0.0015547698778092187), ('28', '21'): np.float64(0.0006471381926273102), ('29', '36'): np.float64(0.0011129332283804014), ('30', '36'): np.float64(0.0008388078951972848), ('35', '11'): np.float64(0.00038036303364247064)}"
49,32.61610541098586,False,Bound not satisfied,99.28571428571429,"{('5', '32'): np.float64(0.005611255484861535), ('5', '36'): np.float64(0.0005842474398904049), ('15', '11'): np.float64(0.0002148740357133189), ('15', '27'): np.float64(0.0005524854017594158), ('28', '1'): np.float64(0.0013726130316149762), ('28', '21'): np.float64(0.0005714140758241986), ('29', '36'): np.float64(0.0009819745836135447), ('30', '36'): np.float64(0.0007292817132540461), ('35', '11'): np.float64(0.00032675646525597013)}"
50,29.368341167931966,False,Bound not satisfied,99.28571428571429,"{('5', '32'): np.float64(0.004795916119720425), ('5', '36'): np.float64(0.00048548718554068324), ('15', '11'): np.float64(0.000183001450111955), ('15', '27'): np.float64(0.0004720078051272305), ('28', '1'): np.float64(0.0012089000961998976), ('28', '21'): np.float64(0.0005033524275206832), ('29', '36'): np.float64(0.0008646535965579523), ('30', '36'): np.float64(0.0006328525336658994), ('35', '11'): np.float64(0.00027940169081159226)}"
51,26.443761946400596,False,Bound not satisfied,99.28571428571429,"{('5', '32'): np.float64(0.004087814295040529), ('5', '36'): np.float64(0.0004006994588241983), ('15', '11'): np.float64(0.00015498307559883278), ('15', '27'): np.float64(0.00040112550760241714), ('28', '1'): np.float64(0.0010621639581938572), ('28', '21'): np.float64(0.00044234376803163784), ('29', '36'): np.float64(0.0007597937557305458), ('30', '36'): np.float64(0.0005480650772317318), ('35', '11'): np.float64(0.00023769914355135143)}"
52,23.810197999398138,False,Bound not satisfied,99.28571428571429,"{('5', '32'): np.float64(0.0034735640321441746), ('5', '36'): np.float64(0.00032805628030135175), ('15', '11'): np.float64(0.00013043011996934084), ('15', '27'): np.float64(0.00033888847042089915), ('28', '1'): np.float64(0.0009309791003846886), ('28', '21'): np.float64(0.00038779596979671236), ('29', '36'): np.float64(0.0006662741684785398), ('30', '36'): np.float64(0.00047361042906781704), ('35', '11'): np.float64(0.00020108608380786219)}"
53,21.438768858038166,False,Bound not satisfied,99.28571428571429,"{('5', '32'): np.float64(0.0029413935298258087), ('5', '36'): np.float64(0.0002659584293256013), ('15', '11'): np.float64(0.00010898161569937708), ('15', '27'): np.float64(0.0002844115088564414), ('28', '1'): np.float64(0.0008139790159182331), ('28', '21'): np.float64(0.00033914146487312464), ('29', '36'): np.float64(0.0005830379312551943), ('30', '36'): np.float64(0.00040831409766244227), ('35', '11'): np.float64(0.00016903884634175866)}"
54,19.303543252494812,False,Bound not satisfied,99.36507936507937,"{('5', '32'): np.float64(0.0024809552672841184), ('5', '36'): np.float64(0.00021300753267651865), ('15', '27'): np.float64(0.0002368759091410412), ('28', '1'): np.float64(0.0007098679831995386), ('28', '21'): np.float64(0.00029584211617505497), ('29', '36'): np.float64(0.0005090969097434599), ('30', '36'): np.float64(0.00035112442589621366), ('35', '11'): np.float64(0.00014107364623721416)}"
55,17.38086320819133,False,Bound not satisfied,99.36507936507937,"{('5', '32'): np.float64(0.0020831580259954713), ('5', '36'): np.float64(0.00016798152082658953), ('15', '27'): np.float64(0.00019552920421611955), ('28', '1'): np.float64(0.0006174284059438911), ('28', '21'): np.float64(0.00025739225184642864), ('29', '36'): np.float64(0.00044353379410004036), ('30', '36'): np.float64(0.000301101522330636), ('35', '11'): np.float64(0.00011674631343018289)}"
56,15.649562387095044,False,Bound not satisfied,99.44444444444444,"{('5', '32'): np.float64(0.0017400183415529277), ('5', '36'): np.float64(0.00012981304460563635), ('15', '27'): np.float64(0.00015968360463294862), ('28', '1'): np.float64(0.0005355247100457417), ('28', '21'): np.float64(0.00022332027328291967), ('29', '36'): np.float64(0.0003855021214977331), ('30', '36'): np.float64(0.0002574068196255471)}"
57,14.090608602595653,False,Bound not satisfied,99.52380952380952,"{('5', '32'): np.float64(0.0014445291741880806), ('15', '27'): np.float64(0.00012871347747756261), ('28', '1'): np.float64(0.0004631046067889305), ('28', '21'): np.float64(0.00019318917248772752), ('29', '36'): np.float64(0.0003342248151822144), ('30', '36'): np.float64(0.00021929331940753576)}"
58,12.68685988564081,False,Bound not satisfied,99.52380952380952,"{('5', '32'): np.float64(0.0011905438340167537), ('15', '27'): np.float64(0.0001020521812094017), ('28', '1'): np.float64(0.0003991983771618867), ('28', '21'): np.float64(0.0001665962297272951), ('29', '36'): np.float64(0.00028899167254172863), ('30', '36'): np.float64(0.00018609654979750544)}"
59,11.422890615574907,False,Bound not satisfied,99.60317460317461,"{('5', '32'): np.float64(0.0009726734179666338), ('28', '1'): np.float64(0.0003429167055278102), ('28', '21'): np.float64(0.00014317211063389745), ('29', '36'): np.float64(0.0002491561398794452), ('30', '36'): np.float64(0.00015722623707025481)}"
60,10.284781754058166,False,Bound not satisfied,99.60317460317461,"{('5', '32'): np.float64(0.0007861962120054022), ('28', '1'): np.float64(0.00029344748161705316), ('28', '21'): np.float64(0.00012257953605881305), ('29', '36'): np.float64(0.00021413163501295823), ('30', '36'): np.float64(0.00013215867587618862)}"
61,9.26000759951031,False,Bound not satisfied,99.60317460317461,"{('5', '32'): np.float64(0.0006269776855711631), ('28', '1'): np.float64(0.00025005190359079013), ('28', '21'): np.float64(0.00010451166272050418), ('29', '36'): np.float64(0.0001833876173172027), ('30', '36'): np.float64(0.00011042977054391816)}"
62,8.337290080824397,False,Bound not satisfied,99.76190476190476,"{('5', '32'): np.float64(0.0004913998611147108), ('28', '1'): np.float64(0.00021206014157246385), ('29', '36'): np.float64(0.00015644555580523935)}"
63,7.506472351446947,False,Bound not satisfied,99.76190476190476,"{('5', '32'): np.float64(0.00037629898001016737), ('28', '1'): np.float64(0.00017886676274387388), ('29', '36'): np.float64(0.00013287490706132606)}"
64,6.758407440281529,False,Bound not satisfied,99.76190476190476,"{('5', '32'): np.float64(0.0002789105070318855), ('28', '1'): np.float64(0.0001499260710469113), ('29', '36'): np.float64(0.00011228918394287591)}"
65,6.084857966522332,False,Bound not satisfied,99.84126984126985,"{('5', '32'): np.float64(0.0001968206257509167), ('28', '1'): np.float64(0.00012474747631722061)}"
66,5.47840578892563,False,Bound not satisfied,99.84126984126985,"{('5', '32'): np.float64(0.00012792347322503755), ('28', '1'): np.float64(0.00010289097700088515)}"
67,4.932371636749831,True,0.4283043725774019,100.0,{}
68,4.440740628764812,True,0.3861167945815569,100.0,{}
69,3.9981234380354826,True,0.34817095554308436,100.0,{}
70,3.599650073345364,True,0.31404459633069576,100.0,{}
71,3.2408791841021998,True,0.28331468416208666,100.0,{}
72,2.9179063460103056,True,0.2556453230774738,100.0,{}
73,2.6271111137218845,True,0.2307337528468762,100.0,{}
74,2.365285854762255,True,0.20830778766567815,100.0,{}
75,2.129545767498305,True,0.18811559682930287,100.0,{}
76,1.9172931514983642,True,0.16993881647965764,100.0,{}
77,1.7261888565852381,True,0.15358021019948528,100.0,{}
78,1.5541265681259022,True,0.1388549393876915,100.0,{}
79,1.3992096472169562,True,0.12559564862227807,100.0,{}
80,1.2597317916859792,True,0.11365643036202275,100.0,{}
81,1.1341545575805752,True,0.10290588836020644,100.0,{}
82,1.0211032011489871,True,0.0932256950306127,100.0,{}
83,0.9193246767932535,True,0.08450929240772496,100.0,{}
