,,Mean,SD,Mean_end,SD_end
33,22,0.8900189913687983,0.04870336592024228,0.9004579668112141,0.00034317696563103585
33,23,0.889928362294213,0.04929691726877529,0.9004847613568496,0.00034553793233829065
33,24,0.8874053260783639,0.04477597211594808,0.8985115940977534,0.0004943925178504007
33,25,0.900255716921495,0.039899633219520156,0.9019926932144422,0.00020382635252062543
33,26,0.8947709616075092,0.04318500506409768,0.9026714865692322,0.0002116833751393842
33,27,0.8893710388454257,0.05093868196718208,0.9003813364057318,0.00034695149518805784
33,28,0.8943591772072194,0.04271774531373166,0.9011197498765933,0.0002559113560894378
33,29,0.891229443430883,0.04772835735290866,0.9009067330526479,0.00029791434670584777
33,30,0.8902091025487681,0.048490042855739185,0.9006146930655251,0.0003439198442227984
33,31,0.8904689407446948,0.05078415779725531,0.9011771157488562,0.00029479074952461963
33,32,0.89316857674884,0.045158510157570775,0.9017288643826046,0.00022698712823184412
33,34,0.8896653359845943,0.049849062242406726,0.9003262867070743,0.00034360002226111917
33,35,0.8901004058076144,0.04945196711459954,0.9006702873059805,0.00034436489089098164
33,36,0.8900545647679355,0.048982559747256404,0.9004977908292419,0.00033846600595824225
33,37,0.8894142158548863,0.05055685247130403,0.9002350087137734,0.0003468613258286581
33,38,0.8899827864818325,0.049145710156877076,0.9005103661262156,0.00034506810278004524
11,1,0.8848989514989289,0.07292997916024313,0.9016941389267427,0.00031719557774665107
11,2,0.8895785426986451,0.05585754858498786,0.9003317221283471,0.00031811663285671854
11,3,0.889224346306651,0.04883549255543031,0.9000695734792794,0.00034650650549898496
11,4,0.8895491401346146,0.04980255634013308,0.900332252398854,0.00035967113886829473
11,5,0.886510651916226,0.061619889331363385,0.9007294568195551,0.0003936724407341935
11,6,0.8856341836335833,0.07066454378788449,0.9006554606565502,0.00039268646906551955
11,7,0.8899399497730934,0.049124015148026876,0.9004793307139137,0.0003456695073151614
11,8,0.889939948759323,0.0491240268647598,0.9004793310511038,0.0003456697447789978
11,9,0.8899391884190673,0.0491268672215372,0.900480185031091,0.0003457842004340736
11,10,0.8899435613685023,0.049127505446191384,0.9004850452157585,0.00034576858019148696
11,12,0.8998473113580093,0.03426821740269379,0.9038581537854214,0.00014422668901285836
11,13,0.881244334685623,0.05810814141410448,0.8949288054128596,0.0005921814234821609
11,14,0.8906808437550776,0.04860583435771355,0.9012952281497992,0.00030296669388741064
11,15,0.8893092456426792,0.046663266902062406,0.9002812713388191,0.00039234174499762624
11,16,0.8970408379449412,0.029219665320551456,0.9014656214496841,0.00021905812586389312
11,17,0.8904916575071351,0.04789602322477396,0.9006915855131704,0.0003331006196520739
11,18,0.8879084420086778,0.05792522701886965,0.9004100907205606,0.0003829863975208252
11,19,0.8862016499215094,0.06054074791059525,0.9002003845948521,0.00042844519194853206
11,20,0.886509417755515,0.06160121837970234,0.9007285573494928,0.00039295251485575565
11,21,0.8865482383631196,0.0616725438509631,0.9008125486850568,0.0003974855920965609
11,22,0.8932671251900423,0.04259256664427329,0.9015946433801919,0.00025268743734916695
11,23,0.8912631312567797,0.046650713455188085,0.9009960276409482,0.0003120618417875749
11,24,0.8898574665878103,0.04487613564195963,0.9005898750731407,0.0003911487789738691
11,25,0.8891394603294305,0.04641229619882983,0.90003760142465,0.0004054784886933976
11,26,0.8961279477839268,0.041298497031592475,0.9031284952778171,0.00018129689064265482
11,27,0.8905360783561431,0.04812704622945363,0.9007447057604773,0.00033216571537360144
11,28,0.8937142660438719,0.04115958388222404,0.9006324095788676,0.00025307849113887556
11,29,0.8918563202431937,0.044241598577711504,0.901037848136917,0.00029458752408792493
11,30,0.8894459822100486,0.04941632770756669,0.9002243295838739,0.0003647852348003589
11,31,0.8885685335511042,0.05442255225664527,0.9003492169116483,0.00037344031680663827
11,32,0.8878858174323366,0.05475736751979239,0.8999330823584911,0.00039860451655802617
11,33,0.8899544889503107,0.04912082185953055,0.9004910382399371,0.00034502698055624255
